dataset	entities	relations	triples	trial	model	entity_margin	relation_margin	threshold	time	mrr	iamr	igmr	hits@1	hits@5	hits@10	hits@50	hits@100	aamr	aamri
CoDExSmall	2034	42	32888	9	MarginalDistribution	False	True		4.881305932998657	0.21511703083182615	0.004658496882973742	0.03751382789316342	0.11570021881838075	0.31017505470459517	0.3938730853391685	0.6280087527352297	0.6895514223194749	0.22147536609425567	0.7793287002934717
CoDExSmall	2034	42	32888	0	MarginalDistribution	False	False		2.0826470851898193	0.0010415756307434177	0.0010315792770508457	0.001036133624904029	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	1	MarginalDistribution	False	False		2.9802896976470947	0.0010407661063089276	0.0010311579782816581	0.0010355450278604454	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	2	MarginalDistribution	False	False		4.457337141036987	0.001041621565559138	0.001031763994710234	0.0010362597239000051	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	3	MarginalDistribution	False	False		2.997253894805908	0.0010421765503134338	0.0010324217420224877	0.0010368821765314317	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	4	MarginalDistribution	False	False		3.8297619819641113	0.0010382729360573274	0.001029438100247448	0.001033472797078718	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	5	MarginalDistribution	False	False		3.583801031112671	0.00104183525784726	0.0010321234302181801	0.0010365610941891056	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	6	MarginalDistribution	False	False		4.443044185638428	0.0010404263235137521	0.0010311412556344706	0.0010353837235533088	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	7	MarginalDistribution	False	False		5.466861248016357	0.0010390806192480176	0.0010298591549295774	0.0010340617548269281	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	8	MarginalDistribution	False	False		2.9060187339782715	0.0010412952233943634	0.0010313160704488171	0.0010358608026682097	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	9	MarginalDistribution	False	False		5.013386964797974	0.0010413110142807672	0.0010317423026055584	0.0010361129908069077	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CoDExSmall	2034	42	32888	0	SoftInverseTriple				2.0481510162353516	0.2208396976170801	0.0048870863821926114	0.03827856301297078	0.12253829321663019	0.31783369803063455	0.3993435448577681	0.6157002188183808	0.6903719912472648	0.2110826771570228	0.7897319940024141
CoDExSmall	2034	42	32888	1	SoftInverseTriple				3.931832790374756	0.20915682594478022	0.004878755063409804	0.0373500495144442	0.11159737417943107	0.3022428884026258	0.39332603938730853	0.6157002188183808	0.687636761487965	0.21135678362196214	0.789457271542101
CoDExSmall	2034	42	32888	2	SoftInverseTriple				8.276392936706543	0.2169133080981509	0.004965438187017471	0.03778049685860866	0.1200765864332604	0.3134573304157549	0.39059080962800874	0.6110503282275711	0.6859956236323851	0.20778911263216654	0.7930291062464158
CoDExSmall	2034	42	32888	3	SoftInverseTriple				6.153810977935791	0.22095355110607065	0.004921797802422666	0.03951562590639046	0.11980306345733041	0.3153719912472648	0.40919037199124725	0.6321115973741794	0.6933807439824945	0.2097651678243053	0.7910515309753339
CoDExSmall	2034	42	32888	4	SoftInverseTriple				5.464509963989258	0.20756703812549823	0.004913565728685426	0.036807349313166274	0.10858862144420131	0.30196936542669583	0.3927789934354486	0.6143326039387309	0.6895514223194749	0.20950937813604126	0.7913052216080068
CoDExSmall	2034	42	32888	5	SoftInverseTriple				6.7830493450164795	0.22569127858669402	0.004946720598910396	0.039323481462213525	0.1274617067833698	0.324945295404814	0.3993435448577681	0.6176148796498906	0.6920131291028446	0.2086480142916347	0.7921696025158285
CoDExSmall	2034	42	32888	6	SoftInverseTriple				6.800296068191528	0.21601696732406594	0.004964349291398885	0.03864085278271015	0.11652078774617068	0.31291028446389496	0.39606126914660833	0.6217177242888403	0.6952954048140044	0.20770924749815686	0.7931085594576968
CoDExSmall	2034	42	32888	7	SoftInverseTriple				8.145183086395264	0.21147245495420347	0.005140856804780322	0.03770269365112753	0.11570021881838075	0.29786652078774617	0.38457330415754926	0.6208971553610503	0.6952954048140044	0.20032830985915492	0.800496088365934
CoDExSmall	2034	42	32888	8	SoftInverseTriple				6.031122922897339	0.21246125377719177	0.0048862242156781505	0.03695514969422851	0.11652078774617068	0.3014223194748359	0.3842997811816193	0.6157002188183808	0.6903719912472648	0.2110660552865527	0.7897484249557158
CoDExSmall	2034	42	32888	9	SoftInverseTriple				6.754931926727295	0.21620510689810554	0.005082323633917004	0.03916017277248533	0.11761487964989059	0.31208971553610504	0.3971553610503282	0.6312910284463895	0.6983041575492341	0.2030060218361937	0.7978171198360842
CoDExSmall	2034	42	32888	0	SoftInverseTriple			0.1	1.955693006515503	0.2204988922896104	0.004632110815902736	0.0373539641498865	0.12226477024070022	0.3170131291028446	0.3949671772428884	0.6140590809628009	0.6859956236323851	0.2227017698948994	0.7781009028719579
CoDExSmall	2034	42	32888	1	SoftInverseTriple			0.1	3.816704750061035	0.2087766533168999	0.004592814807556537	0.03628847424688083	0.11050328227571116	0.30278993435448576	0.38922319474835887	0.6146061269146609	0.6846280087527352	0.22451547068370764	0.7762850017893078
CoDExSmall	2034	42	32888	2	SoftInverseTriple			0.1	4.6104490756988525	0.21635429935529302	0.004650606639580529	0.03664618266522502	0.11898249452954048	0.3099015317286652	0.3889496717724289	0.6113238512035011	0.6794310722100656	0.22185578671157966	0.7789479036892019
CoDExSmall	2034	42	32888	3	SoftInverseTriple			0.1	7.344675779342651	0.22019493356172778	0.004633531508901425	0.038273528373409346	0.11925601750547046	0.3137308533916849	0.4061816192560175	0.6299234135667396	0.6903719912472648	0.2228153062171076	0.7779879054114698
CoDExSmall	2034	42	32888	4	SoftInverseTriple			0.1	4.756545066833496	0.20651505410697082	0.00454651441149313	0.03539591024576649	0.10694748358862144	0.299507658643326	0.3900437636761488	0.6094091903719913	0.6816192560175055	0.22642358674705446	0.7743735829230316
CoDExSmall	2034	42	32888	5	SoftInverseTriple			0.1	7.723459720611572	0.22506727728731188	0.00465612373878076	0.0381916583224707	0.1263676148796499	0.3211159737417943	0.39688183807439825	0.6173413566739606	0.687363238512035	0.2216701033139744	0.7791340592038108
CoDExSmall	2034	42	32888	6	SoftInverseTriple			0.1	4.676658868789673	0.2151984901944125	0.004614652531558493	0.03732961450110942	0.11487964989059081	0.3099015317286652	0.3952407002188184	0.6192560175054704	0.6890043763676149	0.2234493818511242	0.7773521780498203
CoDExSmall	2034	42	32888	7	SoftInverseTriple			0.1	9.03090500831604	0.21115861121308244	0.004771805624622308	0.03654406128003071	0.11487964989059081	0.29923413566739604	0.3823851203501094	0.6162472647702407	0.6933807439824945	0.21582169014084507	0.7849867356353473
CoDExSmall	2034	42	32888	8	SoftInverseTriple			0.1	4.653808116912842	0.21173017104426156	0.004534343059763782	0.035590633594687164	0.11570021881838075	0.29896061269146607	0.38457330415754926	0.612691466083151	0.6846280087527352	0.22744553220958622	0.7733520381754986
CoDExSmall	2034	42	32888	9	SoftInverseTriple			0.1	4.40284538269043	0.21558073154492985	0.004748711833982125	0.037970698757921806	0.11652078774617068	0.31044857768052514	0.3949671772428884	0.6285557986870897	0.6925601750547046	0.2172678272920955	0.7835405846749219
CoDExSmall	2034	42	32888	0	SoftInverseTriple			0.3	1.9453246593475342	0.22051289179948327	0.004610506178343106	0.03726653925594439	0.12226477024070022	0.3181072210065646	0.39442013129102843	0.6146061269146609	0.6854485776805251	0.2237453409988853	0.7770562541299779
CoDExSmall	2034	42	32888	1	SoftInverseTriple			0.3	5.093896389007568	0.20882294343216468	0.004572080296534923	0.03621663944964623	0.11050328227571116	0.30333698030634576	0.38949671772428884	0.6148796498905909	0.6843544857768052	0.22553365457364113	0.7752657669071938
CoDExSmall	2034	42	32888	2	SoftInverseTriple			0.3	6.098418951034546	0.21632455213295373	0.004613560663085773	0.03647927400575503	0.11898249452954048	0.3099015317286652	0.3886761487964989	0.6110503282275711	0.6775164113785558	0.2236372446482887	0.7771646058099492
CoDExSmall	2034	42	32888	3	SoftInverseTriple			0.3	7.450991868972778	0.22015063871651752	0.0045843547608448955	0.03807261078234672	0.11925601750547046	0.31400437636761486	0.4059080962800875	0.6296498905908097	0.6890043763676149	0.2252054642106739	0.7755952772165344
CoDExSmall	2034	42	32888	4	SoftInverseTriple			0.3	4.240445852279663	0.2064757849305145	0.004490346859643499	0.03522839140138757	0.10694748358862144	0.299507658643326	0.38949671772428884	0.6096827133479212	0.6810722100656456	0.22925580861011213	0.77153844245836
CoDExSmall	2034	42	32888	5	SoftInverseTriple			0.3	6.4481360912323	0.22507613618909442	0.004602033026132523	0.0379843096363489	0.1263676148796499	0.3211159737417943	0.3971553610503282	0.6173413566739606	0.6854485776805251	0.22427553743254214	0.7765259331772622
CoDExSmall	2034	42	32888	6	SoftInverseTriple			0.3	4.461910963058472	0.2151877939131576	0.004560639287861664	0.037152594238515475	0.11487964989059081	0.3099015317286652	0.3949671772428884	0.6192560175054704	0.688457330415755	0.22609577091064778	0.7747030573726753
CoDExSmall	2034	42	32888	7	SoftInverseTriple			0.3	7.180530071258545	0.21115841370473581	0.0047152412176052864	0.0363788513846167	0.11487964989059081	0.29923413566739604	0.3826586433260394	0.6162472647702407	0.6928336980306345	0.2184107042253521	0.7823950524822183
CoDExSmall	2034	42	32888	8	SoftInverseTriple			0.3	4.6987409591674805	0.21167659944991862	0.004489188986752227	0.03541530072124345	0.11570021881838075	0.2986870897155361	0.38402625820568925	0.6135120350109409	0.6835339168490153	0.22973327108577327	0.771061937481663
CoDExSmall	2034	42	32888	9	SoftInverseTriple			0.3	8.685465812683105	0.2155354904726544	0.004707303208395378	0.03782169078772107	0.11652078774617068	0.31044857768052514	0.3946936542669584	0.6293763676148797	0.6922866520787746	0.21917906217841832	0.7816273758501209
WN18RR	40559	11	86835	0	MarginalDistribution	True	True		62.2988018989563	0.0012291458450912874	4.939023936289496e-05	4.998265714387691e-05	0.0010259917920656635	0.0013679890560875513	0.0013679890560875513	0.0013679890560875513	0.0013679890560875513	0.9986546657132647	0.001345400646998396
WN18RR	40559	11	86835	1	MarginalDistribution	True	True		66.8516571521759	0.0008554082649787288	4.93730317273736e-05	4.9797449803230433e-05	0.0006839945280437756	0.0008549931600547196	0.0008549931600547196	0.0010259917920656635	0.0010259917920656635	0.9989962024174363	0.0010038470957870471
WN18RR	40559	11	86835	2	MarginalDistribution	True	True		72.03160381317139	0.0014742355577975	4.939881043728105e-05	5.00719756157005e-05	0.0013679890560875513	0.0015389876880984952	0.0015389876880984952	0.0015389876880984952	0.0015389876880984952	0.9984810335176348	0.0015190414072221436
WN18RR	40559	11	86835	3	MarginalDistribution	True	True		93.91195487976074	0.0007332841209723728	4.935700328549433e-05	4.9658996892148466e-05	0.0006839945280437756	0.0006839945280437756	0.0006839945280437756	0.0006839945280437756	0.0006839945280437756	0.9993383638178757	0.0006616688185066
WN18RR	40559	11	86835	4	MarginalDistribution	True	True		84.74301409721375	0.0005622922823066931	4.9346941995825586e-05	4.957321932547115e-05	0.0005129958960328317	0.0005129958960328317	0.0005129958960328317	0.0005129958960328317	0.0005129958960328317	0.9995091343601311	0.0004908898518912741
WN18RR	40559	11	86835	5	MarginalDistribution	True	True		85.5382432937622	0.0012462538739858166	4.938152761012574e-05	4.991143629648806e-05	0.0011969904240766074	0.0011969904240766074	0.0011969904240766074	0.0011969904240766074	0.0011969904240766074	0.9988244936248603	0.0011755643580639852
WN18RR	40559	11	86835	6	MarginalDistribution	True	True		181.22084093093872	0.0016452171460024296	4.9415553344305306e-05	5.022999933583857e-05	0.0013679890560875513	0.001880984952120383	0.001880984952120383	0.001880984952120383	0.001880984952120383	0.9981389496515681	0.001861142146641237
WN18RR	40559	11	86835	7	MarginalDistribution	True	True		97.01101183891296	0.0011892466687361929	4.9390743682246745e-05	4.998160928479265e-05	0.0008549931600547196	0.0013679890560875513	0.0013679890560875513	0.0013679890560875513	0.0013679890560875513	0.9986524957010866	0.0013475707667491843
WN18RR	40559	11	86835	8	MarginalDistribution	True	True		171.2057569026947	0.0008187745332129464	4.936499068204146e-05	4.973691738977215e-05	0.0006839945280437756	0.0008549931600547196	0.0008549931600547196	0.0008549931600547196	0.0008549931600547196	0.9991656197483156	0.0008344214085203028
WN18RR	40559	11	86835	9	MarginalDistribution	True	True		118.03701400756836	0.0019302146543676883	4.9415350410477375e-05	5.0251135744512565e-05	0.001880984952120383	0.001880984952120383	0.001880984952120383	0.001880984952120383	0.001880984952120383	0.9981390456747081	0.0018610461183967697
WN18RR	40559	11	86835	0	MarginalDistribution	True	False		58.213319063186646	0.0017686345146438352	4.9473416058840746e-05	5.070830231414823e-05	0.0006839945280437756	0.0027359781121751026	0.0027359781121751026	0.0029069767441860465	0.0029069767441860465	0.9969756873426164	0.0030244618353130193
WN18RR	40559	11	86835	1	MarginalDistribution	True	False		49.88540601730347	0.0017319857330615313	4.947268111442662e-05	5.071274940079937e-05	0.0005129958960328317	0.0027359781121751026	0.0027359781121751026	0.0030779753761969904	0.0030779753761969904	0.9969839937196916	0.003016155047545044
WN18RR	40559	11	86835	2	MarginalDistribution	True	False		70.94157695770264	0.002094418509863355	4.9490570195135996e-05	5.090479606101514e-05	0.0008549931600547196	0.0030779753761969904	0.0032489740082079343	0.003419972640218878	0.003419972640218878	0.9966297641243528	0.0033704021166038878
WN18RR	40559	11	86835	3	MarginalDistribution	True	False		86.03428673744202	0.0012262609418399178	4.942288137426711e-05	5.0255614339328675e-05	0.0006839945280437756	0.001880984952120383	0.002051983584131327	0.002051983584131327	0.002051983584131327	0.9980062985959576	0.0019937997469127167
WN18RR	40559	11	86835	4	MarginalDistribution	True	False		82.30626630783081	0.000852531493377424	4.940455827760807e-05	5.003942523384746e-05	0.0003419972640218878	0.0011969904240766074	0.0013679890560875513	0.0015389876880984952	0.0015389876880984952	0.9983434929307337	0.001656588776729584
WN18RR	40559	11	86835	5	MarginalDistribution	True	False		67.714852809906	0.0014236383899227337	4.9438931114077655e-05	5.040617291526641e-05	0.0008549931600547196	0.002051983584131327	0.002222982216142271	0.0023939808481532147	0.0023939808481532147	0.9976647592925229	0.0023353558953553843
WN18RR	40559	11	86835	6	MarginalDistribution	True	False		68.02752900123596	0.0032147309282723768	4.955815027763327e-05	5.158637893738136e-05	0.0015389876880984952	0.004616963064295486	0.004616963064295486	0.0047879616963064295	0.0047879616963064295	0.9952669386411059	0.00473329482198015
WN18RR	40559	11	86835	7	MarginalDistribution	True	False		172.20506024360657	0.001604763107881438	4.9473753403964275e-05	5.070502637081068e-05	0.0003419972640218878	0.0025649794801641587	0.0029069767441860465	0.0029069767441860465	0.0030779753761969904	0.9969769028855631	0.0030232462336069466
WN18RR	40559	11	86835	8	MarginalDistribution	True	False		90.28877425193787	0.0013345597505525855	4.942257061866715e-05	5.027563524492885e-05	0.0005129958960328317	0.002051983584131327	0.002051983584131327	0.002051983584131327	0.002051983584131327	0.9980015383914883	0.0019985601850975865
WN18RR	40559	11	86835	9	MarginalDistribution	True	False		132.64948916435242	0.0026790012022672774	4.9540896808747486e-05	5.138395020959253e-05	0.0011969904240766074	0.004103967168262654	0.004274965800273598	0.004445964432284542	0.004445964432284542	0.9956095645746587	0.0043906519871846905
WN18RR	40559	11	86835	0	MarginalDistribution	False	True		84.98681592941284	0.025024535953162286	7.01583729894199e-05	0.00027036805560682275	0.015560875512995896	0.02975376196990424	0.04138166894664843	0.07900136798905609	0.10687414500683995	0.7030350174723717	0.2969796306894519
WN18RR	40559	11	86835	1	MarginalDistribution	False	True		99.53627490997314	0.02512600842743223	7.166782512084969e-05	0.00028207745921593886	0.015218878248974008	0.030437756497948016	0.04257865937072503	0.08515731874145006	0.11285909712722299	0.6882233570547208	0.3117920216100767
WN18RR	40559	11	86835	2	MarginalDistribution	False	True		137.14668488502502	0.024621913681147377	7.045907624379894e-05	0.00027854514109620346	0.015389876880984952	0.02924076607387141	0.04138166894664843	0.07951436388508892	0.1094391244870041	0.7000343735601994	0.2999804226067597
WN18RR	40559	11	86835	3	MarginalDistribution	False	True		101.51269698143005	0.026868436079673114	7.093883982086997e-05	0.00027897832009466614	0.017612859097127224	0.03146374829001368	0.04394664842681258	0.08327633378932968	0.11251709986320109	0.6953080573467225	0.30470697212567543
WN18RR	40559	11	86835	4	MarginalDistribution	False	True		252.71254014968872	0.02465018233868868	7.103740971754717e-05	0.00028688756871055596	0.012995896032831737	0.0323187414500684	0.04582763337893297	0.08396032831737346	0.11149110807113544	0.6943203513990726	0.3056947262960972
WN18RR	40559	11	86835	5	MarginalDistribution	False	True		185.21597719192505	0.0241110694330038	6.995002323224716e-05	0.00027183790250320957	0.013508891928864569	0.028727770177838577	0.04445964432284542	0.08584131326949385	0.11491108071135431	0.7051245593706629	0.2948899856294419
WN18RR	40559	11	86835	6	MarginalDistribution	False	True		180.94408988952637	0.024105145855108857	6.928697822805994e-05	0.0002612034142919516	0.015047879616963064	0.0280437756497948	0.03847469220246238	0.07609439124487004	0.10225718194254446	0.71187385816114	0.28814035395511206
WN18RR	40559	11	86835	7	MarginalDistribution	False	True		230.96892285346985	0.026603133933746918	7.072236962700613e-05	0.000281667881399693	0.016415868673050615	0.0323187414500684	0.04377564979480164	0.08532831737346101	0.11627906976744186	0.6974340608628785	0.3025808636929641
WN18RR	40559	11	86835	8	MarginalDistribution	False	True		329.78601813316345	0.025822651274665036	6.897948705989998e-05	0.0002644808240565984	0.015902872777017785	0.03197674418604651	0.04480164158686731	0.08105335157318741	0.10379616963064295	0.7150502795977632	0.2849637758989564
WN18RR	40559	11	86835	9	MarginalDistribution	False	True		195.78602528572083	0.02498245383300006	7.031550131378346e-05	0.0002715837911242194	0.014534883720930232	0.03197674418604651	0.04257865937072503	0.08173734610123119	0.10892612859097127	0.7014582813011483	0.2985564445150106
WN18RR	40559	11	86835	0	MarginalDistribution	False	False		50.73025894165039	4.932387095623284e-05	4.932379298044999e-05	4.93238318541369e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	1	MarginalDistribution	False	False		48.85801076889038	4.9323545775475807e-05	4.932347119748182e-05	4.9323508378240325e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	2	MarginalDistribution	False	False		56.064960956573486	4.932384931115014e-05	4.932377529995811e-05	4.9323812200794794e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	3	MarginalDistribution	False	False		74.50285005569458	4.9324431199860266e-05	4.9324346906279416e-05	4.932438892678275e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	4	MarginalDistribution	False	False		61.27952218055725	4.9322778471705e-05	4.9322719277567235e-05	4.932274879899938e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	5	MarginalDistribution	False	False		78.99717593193054	4.9323546179936126e-05	4.93234793096059e-05	4.932351265470618e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	6	MarginalDistribution	False	False		100.86908173561096	4.93236677816954e-05	4.932358851153593e-05	4.932362802770911e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	7	MarginalDistribution	False	False		176.92885613441467	4.9324269435986886e-05	4.932418944280839e-05	4.932422932119904e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	8	MarginalDistribution	False	False		87.86567187309265	4.932387464275665e-05	4.9323801508691775e-05	4.9323837974814045e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	9	MarginalDistribution	False	False		167.3496069908142	4.9323462256889886e-05	4.932339070039518e-05	4.9323426376273306e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WN18RR	40559	11	86835	0	SoftInverseTriple				1254.9915399551392	0.02555096566625839	7.586930010719847e-05	0.0003304608759923853	0.015902872777017785	0.030095759233926128	0.04257865937072503	0.08122435020519836	0.11149110807113544	0.650115302378678	0.3499019561129688
WN18RR	40559	11	86835	1	SoftInverseTriple				1951.3874940872192	0.025498870191201145	7.724280589194598e-05	0.0003422376696814136	0.015389876880984952	0.03129274965800274	0.04343365253077976	0.08652530779753762	0.11764705882352941	0.6385510032672793	0.3614668255312786
WN18RR	40559	11	86835	2	SoftInverseTriple				1122.6488361358643	0.025043663018949714	7.600394890421391e-05	0.0003378349186238228	0.015389876880984952	0.030095759233926128	0.04155266757865937	0.08242134062927496	0.11474008207934336	0.6489633237625557	0.35105399154564143
WN18RR	40559	11	86835	3	SoftInverseTriple				1071.8179919719696	0.027152544744736714	7.699910523432031e-05	0.0003422868314604991	0.017612859097127224	0.03197674418604651	0.04411764705882353	0.08532831737346101	0.11935704514363885	0.640583377640269	0.35943435122436085
WN18RR	40559	11	86835	4	SoftInverseTriple				1267.7883260250092	0.024949375911279374	7.617938003428071e-05	0.00034806767669094755	0.012995896032831737	0.03283173734610123	0.046511627906976744	0.0872093023255814	0.11764705882352941	0.647454983951983	0.3525624053845656
WN18RR	40559	11	86835	5	SoftInverseTriple				1444.587590932846	0.024368085984013677	7.56773378938333e-05	0.000328759591106806	0.013679890560875513	0.028727770177838577	0.04445964432284542	0.08738030095759233	0.11747606019151846	0.651760232089574	0.3482569451546548
WN18RR	40559	11	86835	6	SoftInverseTriple				1648.3018579483032	0.02451568714826091	7.528170570683281e-05	0.0003208560487222145	0.015218878248974008	0.028556771545827635	0.03864569083447333	0.0771203830369357	0.10755813953488372	0.6551869149141657	0.3448300933434648
WN18RR	40559	11	86835	7	SoftInverseTriple				1736.2860260009766	0.026892017467236996	7.67799578051593e-05	0.00034609106721961483	0.01658686730506156	0.0323187414500684	0.04394664842681258	0.08738030095759233	0.1238030095759234	0.6424096971761295	0.3576079415457256
WN18RR	40559	11	86835	8	SoftInverseTriple				1839.7072730064392	0.02608182735084309	7.392858604777956e-05	0.00031669751219877515	0.015902872777017785	0.03180574555403557	0.04463064295485636	0.08259233926128591	0.10858413132694938	0.6671817242225373	0.3328346924497684
WN18RR	40559	11	86835	9	SoftInverseTriple				1708.0136280059814	0.0252393504078341	7.541718110553295e-05	0.0003279046162049835	0.014534883720930232	0.03180574555403557	0.04240766073871409	0.08396032831737346	0.11303009575923392	0.6540073492189512	0.34600971715351403
WN18RR	40559	11	86835	0	SoftInverseTriple			0.1	351.5539228916168	0.025518983113842344	7.884231227460745e-05	0.00032885539743034777	0.015902872777017785	0.030095759233926128	0.04223666210670315	0.07985636114911081	0.1106361149110807	0.6256005380544323	0.37441792965801834
WN18RR	40559	11	86835	1	SoftInverseTriple			0.1	741.2323389053345	0.025464492916550764	8.049146702360392e-05	0.0003408891921746585	0.015389876880984952	0.03060875512995896	0.04326265389876881	0.08549931600547196	0.11781805745554036	0.6127788823008757	0.38724021773084993
WN18RR	40559	11	86835	2	SoftInverseTriple			0.1	859.5268952846527	0.025032346495482905	7.847621941081375e-05	0.0003358692916338552	0.015389876880984952	0.030095759233926128	0.041894664842681256	0.08225034199726403	0.11474008207934336	0.6285187496323437	0.37149957412917467
WN18RR	40559	11	86835	3	SoftInverseTriple			0.1	895.0040249824524	0.0271502967892349	8.003447558939256e-05	0.0003414200171296482	0.017612859097127224	0.03197674418604651	0.04377564979480164	0.08532831737346101	0.11935704514363885	0.616288749854902	0.38373017738548576
WN18RR	40559	11	86835	4	SoftInverseTriple			0.1	613.4649357795715	0.02493838956271135	7.915999442306468e-05	0.0003474711229801275	0.012995896032831737	0.03283173734610123	0.046682626538987686	0.08652530779753762	0.1179890560875513	0.6230763359325879	0.37694225588448294
WN18RR	40559	11	86835	5	SoftInverseTriple			0.1	393.8365981578827	0.024349179425259552	7.820085298035045e-05	0.00032589854911497986	0.013679890560875513	0.028727770177838577	0.04445964432284542	0.08635430916552668	0.1179890560875513	0.6307281497555971	0.36929006491527894
WN18RR	40559	11	86835	6	SoftInverseTriple			0.1	402.2213280200958	0.024439113799571036	7.724911362322199e-05	0.00031631657913227596	0.015047879616963064	0.02838577291381669	0.03847469220246238	0.07677838577291382	0.10687414500683995	0.6385003814038416	0.36151744993409873
WN18RR	40559	11	86835	7	SoftInverseTriple			0.1	356.14505410194397	0.026869306750684323	7.979093029811982e-05	0.000345005735405533	0.01658686730506156	0.0323187414500684	0.04394664842681258	0.08703830369357045	0.12311901504787962	0.6181678701892596	0.3818509643000425
WN18RR	40559	11	86835	8	SoftInverseTriple			0.1	494.56051898002625	0.026049307109921493	7.63363073295556e-05	0.0003155201053639838	0.015902872777017785	0.03180574555403557	0.04514363885088919	0.08242134062927496	0.10841313269493844	0.6461381645794487	0.3538792900924138
WN18RR	40559	11	86835	9	SoftInverseTriple			0.1	483.00188088417053	0.025157977195801182	7.84347466464133e-05	0.00032690080222219203	0.014534883720930232	0.03180574555403557	0.04223666210670315	0.08413132694938441	0.11303009575923392	0.6288461786298211	0.3711721288381067
WN18RR	40559	11	86835	0	SoftInverseTriple			0.3	353.93679213523865	0.025518983113842344	7.884231227460745e-05	0.00032885539743034777	0.015902872777017785	0.030095759233926128	0.04223666210670315	0.07985636114911081	0.1106361149110807	0.6256005380544323	0.37441792965801834
WN18RR	40559	11	86835	1	SoftInverseTriple			0.3	675.0269162654877	0.025464492916550764	8.049146702360392e-05	0.0003408891921746585	0.015389876880984952	0.03060875512995896	0.04326265389876881	0.08549931600547196	0.11781805745554036	0.6127788823008757	0.38724021773084993
WN18RR	40559	11	86835	2	SoftInverseTriple			0.3	896.4694919586182	0.025032346495482905	7.847621941081375e-05	0.0003358692916338552	0.015389876880984952	0.030095759233926128	0.041894664842681256	0.08225034199726403	0.11474008207934336	0.6285187496323437	0.37149957412917467
WN18RR	40559	11	86835	3	SoftInverseTriple			0.3	894.8661570549011	0.0271502967892349	8.003447558939256e-05	0.0003414200171296482	0.017612859097127224	0.03197674418604651	0.04377564979480164	0.08532831737346101	0.11935704514363885	0.616288749854902	0.38373017738548576
WN18RR	40559	11	86835	4	SoftInverseTriple			0.3	615.5136280059814	0.02493838956271135	7.915999442306468e-05	0.0003474711229801275	0.012995896032831737	0.03283173734610123	0.046682626538987686	0.08652530779753762	0.1179890560875513	0.6230763359325879	0.37694225588448294
WN18RR	40559	11	86835	5	SoftInverseTriple			0.3	407.77219414711	0.024349179425259552	7.820085298035045e-05	0.00032589854911497986	0.013679890560875513	0.028727770177838577	0.04445964432284542	0.08635430916552668	0.1179890560875513	0.6307281497555971	0.36929006491527894
WN18RR	40559	11	86835	6	SoftInverseTriple			0.3	422.778391122818	0.024439113799571036	7.724911362322199e-05	0.00031631657913227596	0.015047879616963064	0.02838577291381669	0.03847469220246238	0.07677838577291382	0.10687414500683995	0.6385003814038416	0.36151744993409873
WN18RR	40559	11	86835	7	SoftInverseTriple			0.3	439.8113169670105	0.026869306750684323	7.979093029811982e-05	0.000345005735405533	0.01658686730506156	0.0323187414500684	0.04394664842681258	0.08703830369357045	0.12311901504787962	0.6181678701892596	0.3818509643000425
WN18RR	40559	11	86835	8	SoftInverseTriple			0.3	399.60931301116943	0.026049307109921493	7.63363073295556e-05	0.0003155201053639838	0.015902872777017785	0.03180574555403557	0.04514363885088919	0.08242134062927496	0.10841313269493844	0.6461381645794487	0.3538792900924138
WN18RR	40559	11	86835	9	SoftInverseTriple			0.3	448.98943305015564	0.025157977195801182	7.84347466464133e-05	0.00032690080222219203	0.014534883720930232	0.03180574555403557	0.04223666210670315	0.08413132694938441	0.11303009575923392	0.6288461786298211	0.3711721288381067
